"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpraktijk (km)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 1 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 3 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 5 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpost (km)";"Gezondheid en welzijn/Afstand tot apotheek (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Afstand tot consultatiebureau (km)";"Gezondheid en welzijn/Fysiotherapeut/Afstand tot fysiotherapeut (km)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 1 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 3 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot grote supermarkt (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot ov. dagel. levensmiddelen (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 5 km (aantal)";"Horeca/Cafés en dergelijke/Afstand tot café e.d. (km)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 1 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 3 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés e.d./Binnen 5 km (aantal)";"Horeca/Cafetaria's en dergelijke/Afstand tot cafetaria e.d. (km)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 1 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 3 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 5 km (aantal)";"Horeca/Restaurants/Afstand tot restaurant (km)";"Horeca/Restaurants/Aantal restaurants/Binnen 1 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 3 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 5 km (aantal)";"Groenvoorzieningen/Openbaar groen/Afstand tot openbaar groen totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot park of plantsoen (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot dagrecreatief terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot bos (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat. terrein totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open droog nat. terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat natuurlijk terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot semi-openbaar groen totaal (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot sportterrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot volkstuin (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot verblijfsrecreatief terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot begraafplaats (km)";"Groenvoorzieningen/Afstand tot recreatief binnenwater (km)";"Verkeer en vervoer/Afstand tot oprit hoofdverkeersweg (km)";"Verkeer en vervoer/Treinstations/Afstand tot treinstations totaal (km)";"Verkeer en vervoer/Treinstations/Afstand tot belangrijk overstapstation (km)";"Vrije tijd en cultuur/Afstand tot bibliotheek (km)";"Vrije tijd en cultuur/Sport/Afstand tot binnenzwembad (km)";"Vrije tijd en cultuur/Sport/Afstand tot kunstijsbaan (km)";"Vrije tijd en cultuur/Museum/Afstand tot museum (km)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot podiumkunsten totaal (km)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot poppodium (km)";"Vrije tijd en cultuur/Bioscoop/Afstand tot bioscoop (km)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Afstand tot sauna (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot zonnebank (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot attractie (km)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 50 km (aantal)"
"Venserpolder-West";"Amsterdam                               ";"Buurt     ";"     0.6";"     1.3";"    12.6";"    30.5";"     4.4";"     0.6";"     4.4";"     1.0";"     5.1";"    11.0";"     4.4";"     1.0";"     4.0";"     7.0";"       .";"       .";"       .";"       .";"       .";"     0.8";"     0.7";"     8.1";"    20.3";"     0.7";"     3.9";"    39.7";"   100.4";"     1.5";"     0.0";"     7.2";"    17.2";"     0.7";"     1.6";"    53.5";"    92.9";"     0.7";"     3.9";"    57.7";"   127.4";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.0";"     1.2";"     1.2";"     1.7";"     1.9";"     5.2";"     4.4";"     1.4";"    43.5";"    56.0";"     2.0";"     5.0";"    43.5";"    56.1";"     6.3";"     2.6";"     1.0";"     8.9";"    17.2";"     3.0";"     3.3";"     2.4";"     6.0";"    11.0";"    60.8"
"Venserpolder-Oost";"Amsterdam                               ";"Buurt     ";"     0.5";"     1.9";"    14.0";"    35.1";"     4.8";"     0.6";"     4.8";"     0.8";"     5.1";"    11.0";"     4.8";"     0.8";"     4.0";"     7.0";"       .";"       .";"       .";"       .";"       .";"     0.5";"     1.7";"     9.7";"    24.6";"     0.5";"     5.9";"    50.6";"   119.6";"     1.1";"     0.5";"     7.0";"    17.7";"     0.3";"     6.2";"    55.0";"    98.3";"     0.5";"     5.8";"    64.0";"   144.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.5";"     0.9";"     0.9";"     2.0";"     2.0";"     4.3";"     4.1";"     1.0";"    44.6";"    56.0";"     2.2";"     5.0";"    44.0";"    57.2";"     5.6";"     2.9";"     1.0";"     9.0";"    18.0";"     2.2";"     2.5";"     3.1";"     6.0";"    11.0";"    60.5"
"Amsterdamse Poort e.o.";"Amsterdam                               ";"Wijk      ";"     0.4";"     3.1";"    17.4";"    30.0";"     3.9";"     0.5";"     3.9";"     0.9";"     5.7";"    11.0";"     3.9";"     0.9";"     3.9";"     7.0";"       .";"       .";"       .";"       .";"       .";"     0.6";"     2.2";"    10.1";"    19.2";"     0.4";"    10.7";"    52.4";"    97.0";"     0.9";"     0.8";"     7.0";"    15.8";"     0.4";"    13.4";"    56.8";"    89.9";"     0.4";"     8.7";"    58.2";"   116.1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.0";"     1.4";"     2.0";"     1.0";"     1.1";"     5.4";"     4.7";"     1.2";"    41.8";"    55.9";"     1.1";"     5.0";"    41.1";"    56.7";"     6.5";"     2.2";"     1.0";"     8.1";"    17.1";"     3.4";"     3.7";"     2.8";"     5.1";"    11.1";"    60.4"
"D-buurt";"Amsterdam                               ";"Buurt     ";"     0.4";"     1.6";"    13.8";"    29.9";"     4.7";"     0.9";"     4.7";"     0.8";"     5.5";"    11.0";"     4.7";"     0.8";"     4.0";"     7.0";"       .";"       .";"       .";"       .";"       .";"     1.2";"     0.3";"     8.9";"    18.6";"     0.3";"     2.5";"    45.8";"    94.9";"     0.4";"     1.9";"     5.0";"    14.8";"     0.3";"    11.3";"    50.3";"    88.6";"     0.3";"     3.8";"    53.1";"   114.1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.6";"     1.6";"     1.6";"     1.9";"     1.9";"     4.9";"     4.5";"     1.1";"    42.9";"    56.0";"     2.0";"     5.0";"    43.0";"    57.4";"     6.2";"     2.9";"     1.0";"     8.5";"    17.5";"     2.8";"     3.1";"     3.0";"     5.4";"    11.3";"    60.5"
"F-buurt";"Amsterdam                               ";"Buurt     ";"     0.4";"     3.7";"    18.6";"    30.1";"     3.7";"     0.5";"     3.7";"     1.0";"     5.8";"    11.0";"     3.7";"     1.0";"     3.8";"     7.0";"       .";"       .";"       .";"       .";"       .";"     0.5";"     2.5";"    10.4";"    19.4";"     0.5";"    11.8";"    54.7";"    97.1";"     1.3";"     0.2";"     7.5";"    16.1";"     0.5";"    12.2";"    58.6";"    90.3";"     0.5";"     8.6";"    60.5";"   116.3";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.8";"     1.4";"     2.2";"     0.9";"     0.7";"     5.5";"     4.7";"     1.2";"    41.7";"    56.0";"     0.8";"     5.0";"    41.0";"    56.8";"     6.6";"     2.1";"     1.0";"     8.0";"    17.1";"     3.5";"     3.8";"     2.8";"     5.1";"    11.1";"    60.4"
"Amsterdamse Poort";"Amsterdam                               ";"Buurt     ";"     0.6";"     3.5";"    18.4";"    30.0";"     3.4";"     0.3";"     3.4";"     1.0";"     5.8";"    11.0";"     3.4";"     1.0";"     4.0";"     7.0";"       .";"       .";"       .";"       .";"       .";"     0.2";"     3.8";"    10.7";"    19.6";"     0.1";"    17.3";"    54.2";"    99.6";"     0.8";"     0.8";"     8.4";"    16.5";"     0.2";"    19.3";"    59.9";"    90.6";"     0.2";"    14.6";"    59.1";"   118.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.9";"     0.9";"     2.2";"     0.4";"     0.9";"     5.8";"     4.8";"     1.1";"    40.5";"    55.8";"     0.9";"     5.0";"    39.0";"    55.6";"     6.9";"     1.6";"     1.0";"     8.0";"    16.8";"     3.8";"     4.1";"     2.4";"     5.0";"    11.0";"    60.1"
"Vogeltjeswei";"Amsterdam                               ";"Buurt     ";"     0.2";"     3.6";"    19.4";"    30.2";"     3.8";"     0.2";"     3.8";"     1.0";"     5.9";"    11.0";"     3.8";"     1.0";"     3.9";"     7.0";"       .";"       .";"       .";"       .";"       .";"     0.7";"     1.2";"    10.6";"    19.1";"     0.5";"     8.7";"    55.3";"    94.5";"     1.5";"     0.0";"     6.5";"    15.7";"     0.7";"     8.7";"    57.1";"    89.9";"     0.5";"     5.5";"    58.5";"   112.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.6";"     1.6";"     2.4";"     0.9";"     0.6";"     5.3";"     4.7";"     1.0";"    43.1";"    56.0";"     0.7";"     5.0";"    41.9";"    57.8";"     6.4";"     2.3";"     1.0";"     8.0";"    17.2";"     3.4";"     3.7";"     3.1";"     5.0";"    11.2";"    60.9"
"Nelson Mandelapark";"Amsterdam                               ";"Buurt     ";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"H-buurt";"Amsterdam                               ";"Wijk      ";"     0.6";"     1.5";"    20.2";"    28.1";"     2.8";"     1.2";"     2.8";"     1.0";"     4.6";"    11.0";"     2.8";"     1.0";"     3.5";"     7.0";"       .";"       .";"       .";"       .";"       .";"     1.0";"     1.1";"    10.6";"    17.0";"     0.8";"     7.0";"    54.9";"    85.3";"     1.0";"     0.4";"     6.9";"    14.1";"     0.9";"     8.7";"    54.4";"    81.0";"     0.6";"     7.8";"    54.4";"    97.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.6";"     1.2";"     3.0";"     1.2";"     1.1";"     6.6";"     5.3";"     0.3";"    31.9";"    55.0";"     1.0";"     4.3";"    31.2";"    55.8";"     7.6";"     2.0";"     1.0";"     6.4";"    16.1";"     4.6";"     4.9";"     2.8";"     5.0";"    11.3";"    58.8"
"Hoptille";"Amsterdam                               ";"Buurt     ";"     0.8";"     1.4";"    18.8";"    28.2";"     3.0";"     1.0";"     3.0";"     1.0";"     5.0";"    11.0";"     3.0";"     1.0";"     4.0";"     7.0";"       .";"       .";"       .";"       .";"       .";"     0.8";"     1.4";"    10.4";"    17.4";"     0.7";"     7.8";"    55.6";"    86.7";"     0.7";"     0.9";"     8.3";"    15.0";"     0.7";"    13.6";"    60.6";"    82.4";"     0.6";"    12.8";"    57.7";"   102.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.7";"     0.9";"     2.8";"     1.1";"     1.3";"     6.6";"     4.9";"     0.7";"    35.4";"    55.0";"     1.2";"     4.3";"    34.8";"    55.4";"     7.6";"     1.6";"     1.0";"     7.3";"    16.0";"     4.5";"     4.8";"     2.4";"     5.0";"    11.0";"    59.0"
"Rechte H-buurt";"Amsterdam                               ";"Buurt     ";"     0.7";"     1.9";"    20.8";"    29.2";"     2.9";"     0.9";"     2.9";"     1.0";"     4.7";"    11.0";"     2.9";"     1.0";"     3.5";"     7.0";"       .";"       .";"       .";"       .";"       .";"     0.9";"     1.9";"    11.1";"    17.6";"     0.8";"    12.0";"    58.3";"    89.2";"     1.0";"     0.5";"     7.5";"    15.3";"     0.8";"    12.7";"    60.1";"    85.2";"     0.5";"     9.3";"    56.2";"   104.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.5";"     1.1";"     2.7";"     0.9";"     0.8";"     6.3";"     5.2";"     0.4";"    37.0";"    55.0";"     0.7";"     4.5";"    34.4";"    56.0";"     7.3";"     1.9";"     1.0";"     7.2";"    16.2";"     4.3";"     4.6";"     2.7";"     5.0";"    11.7";"    59.2"
"Hakfort/Huigenbos";"Amsterdam                               ";"Buurt     ";"     0.4";"     1.0";"    20.4";"    26.6";"     2.4";"     1.6";"     2.4";"     1.0";"     4.0";"    11.0";"     2.4";"     1.0";"     3.0";"     7.0";"       .";"       .";"       .";"       .";"       .";"     1.2";"     0.0";"    10.1";"    16.0";"     1.1";"     0.2";"    50.0";"    79.3";"     1.2";"     0.0";"     5.2";"    11.7";"     1.2";"     0.0";"    42.5";"    74.8";"     0.6";"     2.1";"    49.4";"    84.2";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.7";"     1.6";"     3.4";"     1.6";"     1.5";"     7.0";"     5.7";"     0.0";"    22.9";"    55.0";"     1.4";"     4.0";"    24.3";"    55.9";"     8.0";"     2.4";"     1.0";"     4.8";"    16.0";"     5.0";"     5.3";"     3.3";"     5.0";"    11.0";"    58.1"
"Huntum";"Amsterdam                               ";"Buurt     ";"     0.4";"     1.0";"    22.0";"    27.0";"     2.2";"     1.6";"     2.2";"     1.0";"     4.0";"    11.0";"     2.2";"     1.0";"     3.0";"     7.0";"       .";"       .";"       .";"       .";"       .";"     1.2";"     0.0";"    11.0";"    16.0";"     1.2";"     0.0";"    55.0";"    80.0";"     1.2";"     0.0";"     5.0";"    12.0";"     1.2";"     0.0";"    42.1";"    75.0";"     0.6";"     1.0";"    51.1";"    86.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.6";"     1.7";"     3.4";"     1.6";"     1.4";"     6.9";"     5.8";"     0.0";"    23.0";"    55.0";"     1.3";"     4.0";"    25.0";"    56.0";"     8.0";"     2.4";"     1.0";"     5.0";"    16.0";"     5.0";"     5.3";"     3.3";"     5.0";"    11.0";"    58.0"
"Ganzenhoef e.o.";"Amsterdam                               ";"Wijk      ";"     0.6";"     3.5";"    19.2";"    30.3";"     4.8";"     0.7";"     4.8";"     0.7";"     5.4";"    11.0";"     4.8";"     0.7";"     3.4";"     7.0";"       .";"       .";"       .";"       .";"       .";"     0.7";"     0.7";"    10.2";"    18.7";"     0.6";"     7.4";"    54.2";"    98.1";"     1.6";"     0.4";"     5.1";"    14.2";"     0.6";"     5.8";"    50.4";"    85.6";"     0.5";"     3.9";"    49.4";"   113.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.2";"     2.0";"     2.9";"     2.0";"     1.7";"     4.9";"     4.6";"     0.9";"    42.2";"    56.0";"     1.8";"     5.0";"    40.4";"    57.4";"     6.2";"     3.3";"     1.0";"     8.3";"    17.3";"     2.8";"     3.0";"     2.2";"     5.0";"    12.7";"    59.9"
"E-buurt";"Amsterdam                               ";"Buurt     ";"     1.2";"     0.0";"    19.3";"    31.3";"     5.4";"     1.4";"     5.4";"     0.0";"     6.0";"    11.0";"     5.4";"     0.0";"     4.0";"     7.0";"       .";"       .";"       .";"       .";"       .";"     1.3";"     0.0";"    11.1";"    19.6";"     0.9";"     0.6";"    60.5";"   106.0";"     0.9";"     1.3";"     6.3";"    14.5";"     0.9";"     6.9";"    51.6";"    92.6";"     0.7";"     2.3";"    56.2";"   126.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.3";"     1.5";"     2.4";"     2.6";"     2.1";"     4.4";"     4.1";"     1.0";"    44.8";"    56.0";"     2.4";"     5.0";"    43.3";"    58.0";"     5.6";"     3.6";"     1.0";"     8.9";"    18.0";"     2.2";"     2.5";"     2.2";"     5.0";"    12.7";"    60.0"
"G-buurt-West";"Amsterdam                               ";"Buurt     ";"     0.3";"     5.6";"    19.0";"    29.7";"     4.5";"     0.5";"     4.5";"     1.0";"     5.2";"    11.0";"     4.5";"     1.0";"     3.2";"     7.0";"       .";"       .";"       .";"       .";"       .";"     0.6";"     1.0";"     9.8";"    17.9";"     0.6";"    10.2";"    50.5";"    92.2";"     1.9";"     0.0";"     4.2";"    14.0";"     0.6";"     5.1";"    50.4";"    81.9";"     0.4";"     4.4";"    44.5";"   105.7";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.1";"     2.3";"     3.1";"     1.7";"     1.4";"     5.3";"     4.8";"     0.8";"    41.3";"    56.0";"     1.5";"     5.0";"    39.6";"    57.2";"     6.5";"     3.1";"     1.0";"     8.0";"    17.0";"     3.2";"     3.3";"     2.3";"     5.0";"    12.6";"    59.8"
"G-buurt-Noord";"Amsterdam                               ";"Buurt     ";"     0.4";"     4.0";"    19.4";"    30.1";"     4.8";"     0.3";"     4.8";"     1.0";"     5.0";"    11.0";"     4.8";"     1.0";"     3.0";"     7.0";"       .";"       .";"       .";"       .";"       .";"     0.3";"     1.0";"    10.0";"    19.0";"     0.3";"    11.0";"    53.5";"   100.1";"     1.8";"     0.0";"     5.5";"    14.4";"     0.3";"     6.0";"    48.6";"    83.9";"     0.3";"     5.0";"    50.9";"   110.8";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.4";"     2.0";"     3.3";"     2.0";"     1.7";"     4.9";"     4.6";"     1.0";"    40.5";"    56.0";"     1.8";"     5.0";"    37.9";"    56.8";"     6.2";"     3.4";"     1.0";"     8.0";"    17.0";"     2.8";"     2.8";"     1.8";"     5.0";"    13.0";"    60.0"
"Geerdinkhof/Kantershof";"Amsterdam                               ";"Wijk      ";"     0.6";"     3.0";"    15.7";"    26.4";"     5.1";"     1.0";"     5.1";"     0.3";"     4.1";"    10.3";"     5.1";"     0.3";"     2.9";"     7.0";"       .";"       .";"       .";"       .";"       .";"     1.2";"     0.5";"     5.4";"    16.0";"     1.0";"     4.1";"    32.8";"    81.1";"     1.4";"     0.1";"     2.4";"    11.1";"     1.0";"     2.1";"    26.8";"    73.3";"     0.7";"     2.0";"    20.3";"    89.3";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.9";"     3.0";"     4.3";"     2.9";"     2.7";"     5.9";"     5.6";"     0.2";"    29.4";"    55.2";"     2.7";"     3.6";"    24.5";"    56.1";"     7.2";"     4.3";"     1.0";"     5.6";"    16.2";"     3.8";"     3.8";"     2.9";"     4.2";"    12.8";"    58.0"
"G-buurt-Oost";"Amsterdam                               ";"Buurt     ";"     0.9";"     2.0";"    15.8";"    25.6";"     5.4";"     1.2";"     5.4";"     0.0";"     4.3";"    10.4";"     5.4";"     0.0";"     3.0";"     7.0";"       .";"       .";"       .";"       .";"       .";"     1.3";"     0.3";"     5.9";"    15.5";"     1.0";"     3.9";"    34.8";"    80.2";"     1.7";"     0.0";"     2.7";"    11.3";"     1.0";"     2.1";"    30.3";"    72.5";"     0.4";"     2.4";"    22.9";"    89.1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.2";"     2.9";"     4.2";"     2.8";"     2.5";"     5.7";"     5.5";"     0.3";"    31.2";"    55.3";"     2.6";"     3.7";"    26.2";"    56.0";"     7.0";"     4.2";"     1.0";"     6.2";"    16.3";"     3.6";"     3.7";"     2.7";"     4.3";"    12.8";"    58.1"
"Grunder/Koningshoef";"Amsterdam                               ";"Buurt     ";"     0.4";"     4.6";"    17.1";"    28.0";"     4.8";"     0.7";"     4.8";"     0.5";"     4.2";"    10.6";"     4.8";"     0.5";"     3.0";"     7.1";"       .";"       .";"       .";"       .";"       .";"     0.9";"     1.1";"     7.3";"    17.0";"     0.7";"     8.5";"    41.0";"    85.3";"     1.1";"     0.4";"     3.2";"    12.7";"     0.7";"     4.3";"    38.4";"    77.7";"     0.7";"     3.5";"    27.7";"    96.3";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.6";"     2.7";"     4.0";"     2.6";"     2.4";"     5.6";"     5.3";"     0.1";"    34.2";"    55.5";"     2.4";"     4.1";"    29.2";"    56.4";"     6.9";"     4.0";"     1.0";"     6.8";"    16.2";"     3.5";"     3.5";"     2.6";"     4.4";"    13.0";"    58.8"
"Kantershof";"Amsterdam                               ";"Buurt     ";"     0.3";"     3.2";"    14.6";"    26.3";"     5.0";"     1.0";"     5.0";"     0.6";"     3.6";"    10.0";"     5.0";"     0.6";"     2.6";"     7.0";"       .";"       .";"       .";"       .";"       .";"     1.2";"     0.2";"     3.2";"    16.0";"     1.2";"     1.0";"    23.7";"    79.3";"     1.2";"     0.1";"     1.2";"     9.7";"     1.2";"     0.4";"    12.7";"    71.0";"     1.2";"     0.2";"    10.8";"    83.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.7";"     3.5";"     4.8";"     3.4";"     3.1";"     6.4";"     6.1";"     0.0";"    23.0";"    54.7";"     3.2";"     2.9";"    18.5";"    56.1";"     7.6";"     4.6";"     1.0";"     3.9";"    16.0";"     4.2";"     4.3";"     3.3";"     4.0";"    12.6";"    57.0"
"Bijlmermuseum";"Amsterdam                               ";"Wijk      ";"     0.3";"     4.2";"    17.8";"    28.2";"     4.3";"     0.4";"     4.3";"     0.9";"     4.2";"    11.0";"     4.3";"     0.9";"     3.0";"     7.3";"       .";"       .";"       .";"       .";"       .";"     0.4";"     1.7";"     7.5";"    17.8";"     0.4";"    10.5";"    43.7";"    89.3";"     1.0";"     0.7";"     3.2";"    12.6";"     0.4";"     3.9";"    35.5";"    80.2";"     0.4";"     2.9";"    31.6";"    98.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.4";"     2.8";"     4.1";"     2.4";"     2.2";"     6.0";"     5.7";"     0.1";"    31.9";"    55.9";"     2.1";"     4.3";"    26.7";"    56.8";"     7.3";"     3.6";"     1.0";"     6.4";"    16.3";"     3.9";"     4.0";"     3.0";"     4.3";"    13.2";"    58.6"
"Bijlmermuseum-Noord";"Amsterdam                               ";"Buurt     ";"     0.4";"     4.3";"    17.7";"    28.6";"     4.9";"     0.5";"     4.9";"     0.7";"     4.8";"    11.0";"     4.9";"     0.7";"     3.0";"     7.0";"       .";"       .";"       .";"       .";"       .";"     0.6";"     1.0";"     9.3";"    17.9";"     0.5";"    11.0";"    47.3";"    91.4";"     1.9";"     0.0";"     4.0";"    14.0";"     0.5";"     6.0";"    46.3";"    80.2";"     0.4";"     5.0";"    38.8";"   103.7";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.3";"     2.4";"     3.5";"     2.1";"     1.8";"     5.3";"     5.0";"     0.5";"    39.6";"    55.6";"     1.9";"     5.0";"    36.7";"    56.2";"     6.5";"     3.5";"     1.0";"     8.0";"    16.9";"     3.1";"     3.2";"     2.2";"     5.0";"    12.8";"    60.0"
